ssndataquality,dobdataquality,firstentrydate,state,matchingpersonalid,isbcpp,isbcpes,istlp,ismgh,issop,whenupdateddate,cleandashage,cleandashrace,cleandashethnicity,cleandashgender
99,99,1/13/2015,wa,280002647,,1,,,,20509,13,,,1
99,99,1/17/2015,wa,280002648,,1,,,,20194,17,1,,1
9,99,1/24/2015,wa,280002649,,1,,,,20194,17,999,1,1
99,99,1/26/2015,wa,280002650,,1,,,,20437,16,4,,1
99,99,1/21/2015,wa,280002651,,1,,,,20194,16,999,999,
99,99,1/22/2015,wa,280002652,,1,,,,20194,15,4,,1
99,99,1/13/2015,wa,280002653,,1,,,,20524,17,4,1,
99,99,2/4/2015,wa,280002654,,1,,,,20278,17,,1,
99,99,2/12/2015,wa,280002655,,1,,,,20509,12,,,
99,99,2/9/2015,wa,280002656,,1,,,,20278,17,2,,
99,99,2/12/2015,wa,280002658,,1,,,,20194,17,4,,
99,99,2/22/2015,wa,280002659,,1,,,,20509,14,4,,1
99,99,3/3/2015,wa,280002660,,1,,,,20509,16,4,,
